movieId,title,genres,director
m1462,Unforgotten: Twenty-Five Years After Willowbrook (1996),['Documentary'],
m1463,That Old Feeling (1997),"['Comedy', 'Romance']",
m1464,Lost Highway (1997),['Mystery'],a0000186
m1465,Rosewood (1997),['Drama'],a0005436
m1466,Donnie Brasco (1997),"['Crime', 'Drama']",a0001565
m1467,Salut cousin! (1996),"['Comedy', 'Drama']",
m1468,Booty Call (1997),"['Comedy', 'Romance']",a0689385
m1470,Rhyme & Reason (1997),['Documentary'],
m1471,Boys Life 2 (1997),['Drama'],
m1472,City of Industry (1997),"['Crime', 'Thriller']",
m1473,Best Men (1997),"['Action', 'Comedy', 'Crime', 'Drama']",a0205542
m1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),"[""Children's"", 'Comedy']",a0664756
m1475,Kama Sutra: A Tale of Love (1996),['Romance'],a0619762
m1476,Private Parts (1997),"['Comedy', 'Drama']",a0858525
m1477,Love Jones (1997),['Romance'],a0936673
m1479,"Saint, The (1997)","['Action', 'Romance', 'Thriller']",a0637518
m1480,Smilla's Sense of Snow (1997),"['Action', 'Drama', 'Thriller']",a0000806
m1482,"Van, The (1996)","['Comedy', 'Drama']",
m1483,Crash (1996),"['Drama', 'Thriller']",a0000343
m1484,"Daytrippers, The (1996)",['Mystery'],a0609549
m1485,Liar Liar (1997),['Comedy'],a0001723
m1486,"Quiet Room, The (1996)",['Drama'],
m1487,Selena (1997),"['Drama', 'Musical']",a0622695
m1488,"Devil's Own, The (1997)","['Action', 'Drama', 'Thriller', 'War']",a0001587
m1489,Cats Don't Dance (1997),"['Animation', ""Children's"", 'Musical']",a0227540
m1490,B*A*P*S (1997),['Comedy'],a0870186
m1493,Love and Other Catastrophes (1996),['Romance'],a0188521
m1494,"Sixth Man, The (1997)",['Comedy'],
m1495,Turbo: A Power Rangers Movie (1997),"['Action', 'Adventure', ""Children's""]",a0003941
m1496,Anna Karenina (1997),"['Drama', 'Romance']",a0741262
m1497,Double Team (1997),['Action'],a0007139
m1498,Inventing the Abbotts (1997),"['Drama', 'Romance']",a0640466
m1499,Anaconda (1997),"['Action', 'Adventure', 'Thriller']",a0515891
m1500,Grosse Pointe Blank (1997),"['Comedy', 'Crime']",a0000786
m1501,Keys to Tulsa (1997),['Crime'],
m1502,Kissed (1996),['Romance'],a0832369
m1503,8 Heads in a Duffel Bag (1997),['Comedy'],a0776114
m1504,Hollow Reed (1996),['Drama'],
m1507,Paradise Road (1997),"['Drama', 'War']",a0000915
m1508,Traveller (1997),['Drama'],
m1509,All Over Me (1997),['Drama'],
m1510,"Brother's Kiss, A (1997)",['Drama'],
m1511,A Chef in Love (1996),['Comedy'],
m1513,Romy and Michele's High School Reunion (1997),['Comedy'],a0592400
m1514,Temptress Moon (Feng Yue) (1996),['Romance'],a0155280
m1515,Volcano (1997),"['Drama', 'Thriller']",a0413875
m1516,Children of the Revolution (1996),['Comedy'],a0242064
m1517,Austin Powers: International Man of Mystery (1997),['Comedy'],a0005366
m1518,Breakdown (1997),"['Action', 'Thriller']",a0609236
m1519,Broken English (1996),['Drama'],a0629387
m1520,Commandments (1997),['Romance'],
m1522,Ripe (1996),['Drama'],
m1523,"Truth or Consequences, N.M. (1997)","['Action', 'Crime', 'Romance']",
m1524,"Turning, The (1992)",['Drama'],
m1525,Warriors of Virtue (1997),"['Action', 'Adventure', ""Children's"", 'Fantasy']",
m1526,Fathers' Day (1997),['Comedy'],a0718645
m1527,"Fifth Element, The (1997)","['Action', 'Sci-Fi']",a0000108
m1528,Intimate Relations (1996),['Comedy'],
m1529,Nowhere (1997),['Drama'],a0000777
m1531,Losing Chase (1996),['Drama'],
m1532,Sprung (1997),['Comedy'],
m1533,"Promise, The (La Promesse) (1996)",['Drama'],a0201095
m1534,"Bonheur, Le (1965)",['Drama'],
m1535,Love! Valour! Compassion! (1997),"['Drama', 'Romance']",
m1537,Shall We Dance? (Shall We Dansu?) (1996),['Comedy'],a0839397
m1538,"Second Jungle Book: Mowgli & Baloo, The (1997)","['Adventure', ""Children's""]",
m1539,Twin Town (1997),"['Comedy', 'Crime']",
m1541,Addicted to Love (1997),"['Comedy', 'Romance']",a0001162
m1542,Brassed Off (1996),"['Comedy', 'Drama', 'Romance']",a0379179
m1543,"Designated Mourner, The (1997)",['Drama'],
m1544,"Lost World: Jurassic Park, The (1997)","['Action', 'Adventure', 'Sci-Fi', 'Thriller']",a0000229
m1545,Ponette (1996),['Drama'],a0230695
m1546,Schizopolis (1996),['Comedy'],a0001752
m1547,Shiloh (1997),"[""Children's"", 'Drama']",a0742428
m1548,"War at Home, The (1996)",['Drama'],
m1549,Rough Magic (1995),"['Drama', 'Romance']",a0672543
m1550,Trial and Error (1997),"['Comedy', 'Romance']",a0528718
m1551,Buddy (1997),"['Adventure', ""Children's"", 'Drama']",a0003031
m1552,Con Air (1997),"['Action', 'Adventure', 'Thriller']",a0922346
m1553,Late Bloomers (1996),['Comedy'],
m1554,"Pillow Book, The (1995)","['Drama', 'Romance']",a0000425
m1555,"To Have, or Not (1995)",['Drama'],
m1556,Speed 2: Cruise Control (1997),"['Action', 'Romance', 'Thriller']",a0000957
m1557,Squeeze (1996),['Drama'],
m1558,Sudden Manhattan (1996),['Comedy'],
m1559,"Next Step, The (1995)",['Drama'],
m1561,Wedding Bell Blues (1996),['Comedy'],
m1562,Batman & Robin (1997),"['Action', 'Adventure', 'Crime']",a0001708
m1563,Dream With the Fishes (1997),['Drama'],
m1564,Roseanna's Grave (For Roseanna) (1997),"['Comedy', 'Romance']",a0917992
m1565,Head Above Water (1996),"['Comedy', 'Thriller']",a0933604
m1566,Hercules (1997),"['Adventure', 'Animation', ""Children's"", 'Comedy', 'Musical']",a0615780
m1567,"Last Time I Committed Suicide, The (1997)",['Drama'],
m1568,MURDER and murder (1996),"['Crime', 'Drama', 'Mystery']",
m1569,My Best Friend's Wedding (1997),"['Comedy', 'Romance']",a0389591
m1570,Tetsuo II: Body Hammer (1992),['Sci-Fi'],
m1571,When the Cats Away (Chacun cherche son chat) (1996),"['Comedy', 'Romance']",a0458251
m1572,Contempt (Le Mépris) (1963),['Drama'],a0000419
m1573,Face/Off (1997),"['Action', 'Sci-Fi', 'Thriller']",a0000247
m1574,Fall (1997),['Romance'],a0769703
m1575,Gabbeh (1996),['Drama'],
m1577,Mondo (1996),['Drama'],
m1578,"Innocent Sleep, The (1995)",['Crime'],
m1579,For Ever Mozart (1996),['Drama'],
m1580,Men in Black (1997),"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",a0001756
m1581,Out to Sea (1997),['Comedy'],a0004838
m1582,Wild America (1997),"['Adventure', ""Children's""]",a0213100
m1583,"Simple Wish, A (1997)","[""Children's"", 'Fantasy']",a0006916
m1584,Contact (1997),"['Drama', 'Sci-Fi']",a0000709
m1585,Love Serenade (1996),['Comedy'],a0057284
m1586,G.I. Jane (1997),"['Action', 'Drama', 'War']",a0000631
m1587,Conan the Barbarian (1982),"['Action', 'Adventure']",a0587518
m1588,George of the Jungle (1997),"[""Children's"", 'Comedy']",a0918873
m1589,Cop Land (1997),"['Crime', 'Drama', 'Mystery']",a0003506
m1590,Event Horizon (1997),"['Action', 'Mystery', 'Sci-Fi', 'Thriller']",a0027271
m1591,Spawn (1997),"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",a0228147
m1592,Air Bud (1997),"[""Children's"", 'Comedy']",a0001747
m1593,Picture Perfect (1997),"['Comedy', 'Romance']",a0139111
m1594,In the Company of Men (1997),['Drama'],a0001438
m1595,Free Willy 3: The Rescue (1997),"['Adventure', ""Children's"", 'Drama']",
m1596,Career Girls (1997),['Drama'],a0005139
m1597,Conspiracy Theory (1997),"['Action', 'Mystery', 'Romance', 'Thriller']",a0001149
m1598,Desperate Measures (1998),"['Crime', 'Drama', 'Thriller']",a0775447
m1599,Steel (1997),['Action'],a0425540
m1600,She's So Lovely (1997),"['Drama', 'Romance']",a0001024
m1601,Hoodlum (1997),"['Crime', 'Drama', 'Film-Noir']",a0004886
m1602,Leave It to Beaver (1997),['Comedy'],a0128225
m1603,Mimic (1997),"['Sci-Fi', 'Thriller']",a0868219
m1604,Money Talks (1997),"['Action', 'Comedy']",a0711840
m1605,Excess Baggage (1997),"['Adventure', 'Romance']",a0104193
m1606,Kull the Conqueror (1997),"['Action', 'Adventure']",a0630372
m1608,Air Force One (1997),"['Action', 'Thriller']",a0000583
m1609,187 (1997),['Drama'],a0721817
m1610,"Hunt for Red October, The (1990)","['Action', 'Thriller']",a0001532
m1611,My Own Private Idaho (1991),['Drama'],a0001814
m1612,"Kiss Me, Guido (1997)",['Comedy'],a0899854
m1613,Star Maps (1997),['Drama'],a0037708
m1614,In & Out (1997),['Comedy'],a0000568
m1615,"Edge, The (1997)","['Adventure', 'Thriller']",a0848414
m1616,"Peacemaker, The (1997)","['Action', 'Thriller', 'War']",a0001460
m1617,L.A. Confidential (1997),"['Crime', 'Film-Noir', 'Mystery', 'Thriller']",a0000436
m1619,Seven Years in Tibet (1997),"['Drama', 'War']",a0000269
m1620,Kiss the Girls (1997),"['Crime', 'Drama', 'Thriller']",a0001219
m1621,Soul Food (1997),['Drama'],a0863387
m1622,Kicked in the Head (1997),"['Comedy', 'Drama']",
m1623,Wishmaster (1997),['Horror'],a0476071
m1624,"Thousand Acres, A (1997)",['Drama'],a0602104
m1625,"Game, The (1997)","['Mystery', 'Thriller']",a0000399
m1626,Fire Down Below (1997),"['Action', 'Drama', 'Thriller']",a0258066
m1627,U Turn (1997),"['Action', 'Crime', 'Mystery']",a0000231
m1628,"Locusts, The (1997)",['Drama'],
m1629,"MatchMaker, The (1997)","['Comedy', 'Romance']",a0423623
m1630,"Lay of the Land, The (1997)","['Comedy', 'Drama']",
m1631,"Assignment, The (1997)",['Thriller'],a0240995
m1632,"Smile Like Yours, A (1997)","['Comedy', 'Romance']",
m1633,Ulee's Gold (1997),['Drama'],a0638033
m1635,"Ice Storm, The (1997)",['Drama'],a0000487
m1636,Stag (1997),"['Action', 'Thriller']",
m1639,Chasing Amy (1997),"['Drama', 'Romance']",a0003620
m1640,How to Be a Player (1997),['Comedy'],
m1641,"Full Monty, The (1997)",['Comedy'],a0146341
m1642,Indian Summer (a.k.a. Alive & Kicking) (1996),"['Comedy', 'Drama']",a0575361
m1643,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)","['Drama', 'Romance']",a0006960
m1644,I Know What You Did Last Summer (1997),"['Horror', 'Mystery', 'Thriller']",a0318947
m1645,"Devil's Advocate, The (1997)","['Crime', 'Horror', 'Mystery', 'Thriller']",a0000431
m1646,Rocket Man (1997),['Comedy'],a0318795
m1647,Playing God (1997),"['Crime', 'Thriller']",a0933002
m1648,"House of Yes, The (1997)","['Comedy', 'Drama', 'Thriller']",a0914132
m1649,"Fast, Cheap & Out of Control (1997)",['Documentary'],a0001554
m1650,Washington Square (1997),['Drama'],a0002140
m1651,Telling Lies in America (1997),['Drama'],
m1652,Year of the Horse (1997),['Documentary'],a0000464
m1653,Gattaca (1997),"['Drama', 'Sci-Fi', 'Thriller']",a0629272
m1654,FairyTale: A True Story (1997),"[""Children's"", 'Drama', 'Fantasy']",a0836430
m1655,Phantoms (1998),['Horror'],a0152640
m1656,Swept from the Sea (1997),['Romance'],a0452319
m1657,Wonderland (1997),['Documentary'],
m1658,"Life Less Ordinary, A (1997)","['Romance', 'Thriller']",a0000965
m1659,Hurricane Streets (1998),['Drama'],a0293533
m1660,Eve's Bayou (1997),['Drama'],a0501435
m1661,Switchback (1997),['Thriller'],a0835732
m1662,Gang Related (1997),['Crime'],a0467942
m1663,Stripes (1981),['Comedy'],a0718645
m1664,Nénette et Boni (1996),['Drama'],
m1665,Bean (1997),['Comedy'],a0809321
m1666,Hugo Pool (1997),['Romance'],
m1667,Mad City (1997),"['Action', 'Drama']",a0002020
m1668,One Night Stand (1997),['Drama'],
m1669,"Tango Lesson, The (1997)",['Romance'],
m1670,Welcome To Sarajevo (1997),"['Drama', 'War']",a0935863
m1671,Deceiver (1997),['Crime'],a0665322
m1672,"Rainmaker, The (1997)",['Drama'],a0000338
m1673,Boogie Nights (1997),['Drama'],a0000759
m1674,Witness (1985),"['Drama', 'Romance', 'Thriller']",a0001837
m1675,Incognito (1997),"['Crime', 'Thriller']",a0000824
m1676,Starship Troopers (1997),"['Action', 'Adventure', 'Sci-Fi', 'War']",a0000682
m1677,Critical Care (1997),['Comedy'],a0001486
m1678,"Joy Luck Club, The (1993)",['Drama'],a0911061
m1679,Chairman of the Board (1998),['Comedy'],a0005618
m1680,Sliding Doors (1998),"['Drama', 'Romance']",a0398185
m1681,Mortal Kombat: Annihilation (1997),"['Action', 'Adventure']",a0502954
m1682,"Truman Show, The (1998)",['Drama'],a0001837
m1683,"Wings of the Dove, The (1997)","['Drama', 'Romance', 'Thriller']",a0812200
m1684,Mrs. Dalloway (1997),['Romance'],a0331296
m1685,"I Love You, I Love You Not (1996)",['Romance'],a0394119
m1686,Red Corner (1997),"['Crime', 'Thriller']",a0000816
m1687,"Jackal, The (1997)","['Action', 'Thriller']",a0001994
m1688,Anastasia (1997),"['Animation', ""Children's"", 'Musical']",a0325776
m1689,"Man Who Knew Too Little, The (1997)","['Comedy', 'Mystery']",a0000750
m1690,Alien: Resurrection (1997),"['Action', 'Horror', 'Sci-Fi']",a0000466
m1692,Alien Escape (1995),"['Horror', 'Sci-Fi']",
m1693,Amistad (1997),['Drama'],a0000229
m1694,"Apostle, The (1997)",['Drama'],a0000380
m1695,Artemisia (1997),['Drama'],a0580982
m1696,Bent (1997),"['Drama', 'War']",a0558773
m1697,"Big Bang Theory, The (1994)",['Crime'],
m1698,"Boys, Les (1997)",['Comedy'],
m1699,"Butcher Boy, The (1998)",['Drama'],a0001403
m1701,Deconstructing Harry (1997),"['Comedy', 'Drama']",a0000095
m1702,Flubber (1997),"[""Children's"", 'Comedy', 'Fantasy']",a0562645
m1703,For Richer or Poorer (1997),['Comedy'],a0818465
m1704,Good Will Hunting (1997),['Drama'],a0001814
m1705,Guy (1996),['Drama'],
m1706,Harlem River Drive (1996),['Drama'],
m1707,Home Alone 3 (1997),"[""Children's"", 'Comedy']",a0331532
m1708,Ill Gotten Gains (1997),['Drama'],
m1709,Legal Deceit (1997),['Thriller'],
m1710,Man of Her Dreams (1996),['Drama'],
m1711,Midnight in the Garden of Good and Evil (1997),"['Comedy', 'Crime', 'Drama', 'Mystery']",a0000142
m1713,Mouse Hunt (1997),"[""Children's"", 'Comedy']",a0893659
m1714,Never Met Picasso (1996),['Romance'],
m1715,Office Killer (1997),['Thriller'],
m1716,"Other Voices, Other Rooms (1997)",['Drama'],
m1717,Scream 2 (1997),"['Horror', 'Thriller']",a0000127
m1718,Stranger in the House (1997),['Thriller'],a0316592
m1719,"Sweet Hereafter, The (1997)",['Drama'],a0000382
m1720,Time Tracers (1995),"['Action', 'Adventure', 'Sci-Fi']",
m1721,Titanic (1997),"['Drama', 'Romance']",a0000116
m1722,Tomorrow Never Dies (1997),"['Action', 'Romance', 'Thriller']",a0006854
m1723,Twisted (1996),"['Comedy', 'Drama']",
m1724,Full Speed (1996),['Drama'],
m1725,"Education of Little Tree, The (1997)",['Drama'],
m1726,"Postman, The (1997)",['Drama'],a0000126
m1727,"Horse Whisperer, The (1998)",['Drama'],a0000602
m1728,"Winter Guest, The (1997)",['Drama'],
m1729,Jackie Brown (1997),"['Crime', 'Drama']",a0000233
m1730,Kundun (1997),['Drama'],a0000217
m1731,Mr. Magoo (1997),['Comedy'],a0867262
m1732,"Big Lebowski, The (1998)","['Comedy', 'Crime', 'Mystery', 'Thriller']",a0001053
m1733,Afterglow (1997),"['Drama', 'Romance']",a0748928
m1734,My Life in Pink (Ma vie en rose) (1997),"['Comedy', 'Drama']",a0075626
m1735,Great Expectations (1998),"['Drama', 'Romance']",a0190859
m1738,Vermin (1998),['Comedy'],
m1739,3 Ninjas: High Noon On Mega Mountain (1998),"['Action', ""Children's""]",a0573732
m1740,Men of Means (1998),"['Action', 'Drama']",
m1741,"Midaq Alley (Callejón de los milagros, El) (1995)",['Drama'],
m1742,Caught Up (1998),['Crime'],
m1743,Arguing the World (1996),['Documentary'],
m1744,Firestorm (1998),"['Action', 'Adventure', 'Thriller']",
m1746,Senseless (1998),['Comedy'],a0790715
m1747,Wag the Dog (1997),"['Comedy', 'Drama']",a0001469
m1748,Dark City (1998),"['Film-Noir', 'Sci-Fi', 'Thriller']",a0001639
m1749,"Leading Man, The (1996)",['Romance'],
m1750,Star Kid (1997),"['Adventure', ""Children's"", 'Fantasy', 'Sci-Fi']",
m1752,Hard Rain (1998),"['Action', 'Thriller']",a0004121
m1753,Half Baked (1998),['Comedy'],a0205542
m1754,Fallen (1998),"['Action', 'Mystery', 'Thriller']",a0387706
m1755,Shooting Fish (1997),['Romance'],a0777447
m1756,"Prophecy II, The (1998)",['Horror'],
m1757,Duoluo tianshi (1995),['Drama'],a0939182
m1758,Dangerous Beauty (1998),['Drama'],
m1759,Four Days in September (1997),['Drama'],a0000853
m1760,Spice World (1997),"['Comedy', 'Musical']",a0818639
m1762,Deep Rising (1998),"['Action', 'Horror', 'Sci-Fi']",a0814085
m1764,Tainted (1998),"['Comedy', 'Thriller']",
m1765,"Letter From Death Row, A (1998)","['Crime', 'Drama']",
m1767,Music From Another Room (1998),"['Drama', 'Romance']",a0676361
m1768,Mat' i syn (1997),['Drama'],
m1769,"Replacement Killers, The (1998)","['Action', 'Thriller']",a0298807
m1770,B. Monkey (1998),"['Romance', 'Thriller']",a0705535
m1771,Night Flier (1997),['Horror'],a0667630
m1772,Blues Brothers 2000 (1998),"['Action', 'Comedy', 'Musical']",a0000484
m1773,Tokyo Fist (1995),"['Action', 'Drama']",
m1774,Mass Transit (1998),"['Comedy', 'Drama']",
m1776,Ride (1998),['Drama'],
m1777,"Wedding Singer, The (1998)","['Comedy', 'Romance']",a0178997
m1779,Sphere (1998),"['Adventure', 'Sci-Fi', 'Thriller']",a0001469
m1780,Ayn Rand: A Sense of Life (1997),['Documentary'],
m1781,"Further Gesture, A (1996)",['Drama'],
m1782,Little City (1998),"['Comedy', 'Romance']",
m1783,Palmetto (1998),"['Film-Noir', 'Mystery', 'Thriller']",a0772522
m1784,As Good As It Gets (1997),"['Comedy', 'Drama']",a0000985
m1785,King of New York (1990),"['Action', 'Crime']",a0001206
m1787,"Paralyzing Fear: The Story of Polio in America, A (1998)",['Documentary'],
m1788,Men With Guns (1997),"['Action', 'Drama']",
m1789,"Sadness of Sex, The (1995)",['Drama'],
m1791,Twilight (1998),"['Crime', 'Drama']",a0000914
m1792,U.S. Marshalls (1998),"['Action', 'Thriller']",a0000829
m1793,Welcome to Woop-Woop (1997),['Comedy'],a0254632
m1794,Love and Death on Long Island (1997),"['Comedy', 'Drama']",a0477193
m1795,"Callejón de los milagros, El (1995)",['Drama'],
m1796,In God's Hands (1998),"['Action', 'Drama']",
m1797,Everest (1998),['Documentary'],a0532263
m1798,Hush (1998),['Thriller'],a0200978
m1799,Suicide Kings (1997),"['Crime', 'Drama']",a0640964
m1801,"Man in the Iron Mask, The (1998)","['Action', 'Drama', 'Romance']",a0908824
m1804,"Newton Boys, The (1998)","['Crime', 'Drama']",a0000500
m1805,Wild Things (1998),"['Crime', 'Drama', 'Mystery', 'Thriller']",a0573796
m1806,Paulie (1998),"['Adventure', ""Children's"", 'Comedy']",a0731253
m1807,"Cool Dry Place, A (1998)",['Drama'],a0808807
m1809,Hana-bi (1997),"['Comedy', 'Crime', 'Drama']",a0001429
m1810,Primary Colors (1998),['Drama'],a0001566
m1811,"Niagara, Niagara (1997)",['Drama'],
m1812,Wide Awake (1998),"[""Children's"", 'Comedy', 'Drama']",a0796117
m1814,"Price Above Rubies, A (1998)",['Drama'],
m1815,Eden (1997),['Drama'],
m1816,Two Girls and a Guy (1997),"['Comedy', 'Drama']",a0864812
m1817,No Looking Back (1998),"['Comedy', 'Drama', 'Romance']",
m1819,Storefront Hitchcock (1997),['Drama'],
m1820,"Proposition, The (1998)",['Drama'],
m1821,"Object of My Affection, The (1998)","['Comedy', 'Romance']",a0405336
m1822,Meet the Deedles (1998),"[""Children's"", 'Comedy']",
m1824,Homegrown (1998),"['Comedy', 'Thriller']",a0350455
m1825,"Player's Club, The (1998)","['Action', 'Drama']",a0001084
m1826,Barney's Great Adventure (1998),"['Adventure', ""Children's""]",a0326837
m1827,"Big One, The (1997)","['Comedy', 'Documentary']",a0601619
m1829,Chinese Box (1997),"['Drama', 'Romance']",a0911061
m1830,Follow the Bitch (1998),['Comedy'],
m1831,Lost in Space (1998),"['Action', 'Sci-Fi', 'Thriller']",a0394280
m1832,Heaven's Burning (1997),"['Action', 'Drama']",
m1833,Mercury Rising (1998),"['Action', 'Drama', 'Thriller']",a0000887
m1834,"Spanish Prisoner, The (1997)","['Drama', 'Thriller']",a0000519
m1835,City of Angels (1998),['Romance'],a0797869
m1836,"Last Days of Disco, The (1998)",['Drama'],a0001775
m1837,"Odd Couple II, The (1998)",['Comedy'],a0222043
m1839,My Giant (1998),['Comedy'],a0499724
m1840,He Got Game (1998),['Drama'],a0000490
m1841,"Gingerbread Man, The (1998)","['Drama', 'Thriller']",a0000265
m1842,Illtown (1996),"['Crime', 'Drama']",
m1843,Slappy and the Stinkers (1998),"[""Children's"", 'Comedy']",
m1844,Live Flesh (1997),['Drama'],a0000264
m1845,Zero Effect (1998),"['Comedy', 'Thriller']",a0440458
m1846,Nil By Mouth (1997),['Drama'],
m1847,Ratchet (1996),"['Drama', 'Thriller']",
m1848,"Borrowers, The (1997)","['Adventure', ""Children's"", 'Comedy', 'Fantasy']",a0382072
m1849,Prince Valiant (1997),['Adventure'],
m1850,"I Love You, Don't Touch Me! (1998)","['Drama', 'Romance']",
m1851,Leather Jacket Love Story (1997),"['Drama', 'Romance']",
m1852,Love Walked In (1998),"['Drama', 'Thriller']",
