movieId,title,genres,rating,director,votes,budget,gross
m1286,Somewhere in Time (1980),"['Drama', 'Romance']",7.2,a0844358,26978,"5,100,000",0
m1287,Ben-Hur (1959),"['Action', 'Adventure', 'Drama']",8.1,a0943758,220243,"15,900,000","196,200,000"
m1288,This Is Spinal Tap (1984),"['Comedy', 'Drama', 'Musical']",7.9,a0001661,129198,"2,500,000",0
m1289,Koyaanisqatsi (1983),"['Documentary', 'War']",8.3,a0716585,35528,0,0
m1290,Some Kind of Wonderful (1987),"['Drama', 'Romance']",7.1,a0222043,28078,0,0
m1291,Indiana Jones and the Last Crusade (1989),"['Action', 'Adventure']",8.2,a0000229,694608,"48,000,000","474,171,806"
m1292,Being There (1979),['Comedy'],8.0,a0000797,65868,0,0
m1293,Gandhi (1982),['Drama'],8.0,a0000277,218175,"22,000,000","127,767,889"
m1294,M*A*S*H (1970),"['Comedy', 'War']",,,,,
m1295,"Unbearable Lightness of Being, The (1988)",['Drama'],7.3,a0442241,33939,"17,000,000",0
m1296,"Room with a View, A (1986)","['Drama', 'Romance']",7.3,a0412465,39916,"3,000,000",0
m1297,Real Genius (1985),['Comedy'],7.0,a0004838,30454,"8,000,000",0
m1298,Pink Floyd - The Wall (1982),"['Drama', 'Musical', 'War']",8.1,a0000570,76311,"12,000,000",0
m1299,"Killing Fields, The (1984)","['Drama', 'War']",7.8,a0423646,51797,"14,400,000",0
m1300,My Life as a Dog (Mitt liv som hund) (1985),['Drama'],7.5,a0002120,18399,0,0
m1301,Forbidden Planet (1956),['Sci-Fi'],7.6,a0928208,45370,"1,900,000","3,250,000"
m1302,Field of Dreams (1989),['Drama'],7.5,a0004675,108399,0,"84,431,625"
m1303,"Man Who Would Be King, The (1975)",['Adventure'],7.8,a0001379,45155,"8,000,000",0
m1304,Butch Cassidy and the Sundance Kid (1969),"['Action', 'Comedy', 'Western']",8.0,a0001351,202371,"6,000,000","1,999,525"
m1305,"Paris, Texas (1984)",['Drama'],8.1,a0000694,92008,"1,162,000","5,064,134"
m1306,Until the End of the World (Bis ans Ende der Welt) (1991),"['Drama', 'Sci-Fi']",6.8,a0000694,9196,"23,000,000",0
m1307,When Harry Met Sally... (1989),"['Comedy', 'Romance']",7.6,a0001661,196705,"16,000,000",0
m1308,I Shot a Man in Vegas (1995),['Comedy'],,,,,
m1309,Parallel Sons (1995),"['Drama', 'Romance']",,,,,
m1310,Hype! (1996),['Documentary'],7.6,a0695629,2444,0,0
m1311,Santa with Muscles (1996),['Comedy'],,,,,
m1312,Female Perversions (1996),['Drama'],5.5,a0834201,2322,0,0
m1313,Mad Dog Time (1996),['Crime'],,,,,
m1314,Breathing Room (1996),['Romance'],,,,,
m1315,Paris Was a Woman (1995),['Documentary'],,,,,
m1316,Anna (1996),['Drama'],,,,,
m1317,I'm Not Rappaport (1996),['Comedy'],,,,,
m1318,Blue Juice (1995),"['Comedy', 'Drama']",5.3,a0695693,2561,0,0
m1319,Kids of Survival (1993),['Documentary'],,,,,
m1320,Alien³ (1992),"['Action', 'Horror', 'Sci-Fi', 'Thriller']",6.5,a0000399,278846,"66,000,000","159,773,600"
m1321,"American Werewolf in London, An (1981)",['Horror'],7.5,a0000484,93280,"10,000,000","60,565,292"
m1322,Amityville 1992: It's About Time (1992),['Horror'],4.6,a0709752,2471,0,0
m1323,Amityville 3-D (1983),['Horror'],4.2,a0281507,5823,"6,000,000",0
m1324,Amityville: Dollhouse (1996),['Horror'],4.2,a0925474,2112,0,0
m1325,Amityville: A New Generation (1993),['Horror'],3.8,a0613981,1770,"1,500,000",0
m1326,Amityville II: The Possession (1982),['Horror'],5.6,a0198765,10320,"5,000,000",0
m1327,"Amityville Horror, The (1979)",['Horror'],6.3,a0742341,35450,"4,700,000",0
m1328,"Amityville Curse, The (1990)",['Horror'],2.9,a0077686,1807,0,0
m1329,Blood For Dracula (Andy Warhol's Dracula) (1974),['Horror'],6.2,a0607407,5178,0,"591,840"
m1330,April Fool's Day (1986),"['Comedy', 'Horror']",6.2,a0910510,14556,"5,000,000",0
m1331,Audrey Rose (1977),['Horror'],5.8,a0936404,5504,0,0
m1332,"Believers, The (1987)","['Horror', 'Thriller']",6.1,a0772259,6286,"13,000,000",0
m1333,"Birds, The (1963)",['Horror'],7.7,a0000033,172351,"2,500,000",0
m1334,"Blob, The (1958)","['Horror', 'Sci-Fi']",6.4,a0234893,23526,"240,000",0
m1335,Blood Beach (1981),"['Action', 'Horror']",4.5,a0089177,2265,"2,000,000",0
m1336,Body Parts (1991),['Horror'],5.6,a0714599,4013,"10,000,000",0
m1337,"Body Snatcher, The (1945)",['Horror'],7.3,a0936404,8293,"125,000",0
m1339,Bram Stoker's Dracula (1992),"['Horror', 'Romance']",7.4,a0000338,193592,"40,000,000",0
m1340,Bride of Frankenstein (1935),['Horror'],7.8,a0001843,43688,"397,024",0
m1341,Burnt Offerings (1976),['Horror'],6.5,a0193303,9833,0,0
m1342,Candyman (1992),['Horror'],6.6,a0741262,70972,"6,000,000",0
m1343,Cape Fear (1991),['Thriller'],7.3,a0000217,175042,"35,000,000","103,200,000"
m1344,Cape Fear (1962),"['Film-Noir', 'Thriller']",7.7,a0496746,26552,"3,000,000",0
m1345,Carrie (1976),['Horror'],7.4,a0000361,168872,"1,800,000",0
m1346,Cat People (1982),['Horror'],6.2,a0001707,19375,"18,000,000",0
m1347,"Nightmare on Elm Street, A (1984)",['Horror'],7.5,a0000127,207856,"1,800,000",0
m1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",['Horror'],7.9,a0003638,89116,0,0
m1349,Nosferatu a Venezia (1986),['Horror'],5.2,a0172826,847,0,0
m1350,"Omen, The (1976)",['Horror'],7.5,a0001149,107684,"2,800,000",0
m1351,Blood & Wine (1997),['Drama'],6.0,a0706182,9178,"22,000,000",0
m1352,Albino Alligator (1996),"['Crime', 'Thriller']",6.1,a0000228,7599,"5,000,000",0
m1353,"Mirror Has Two Faces, The (1996)","['Comedy', 'Romance']",6.7,a0000659,16265,"42,000,000","73,052,428"
m1354,Breaking the Waves (1996),['Drama'],7.8,a0001885,62627,0,0
m1355,Nightwatch (1997),"['Horror', 'Thriller']",6.2,a0097079,18845,0,0
m1356,Star Trek: First Contact (1996),"['Action', 'Adventure', 'Sci-Fi']",7.6,a0000408,118341,"45,000,000","150,000,000"
m1357,Shine (1996),"['Drama', 'Romance']",7.7,a0382956,51472,"5,500,000",0
m1358,Sling Blade (1996),"['Drama', 'Thriller']",8.0,a0000671,87116,"890,000",0
m1359,Jingle All the Way (1996),"['Adventure', ""Children's"", 'Comedy']",5.7,a0505152,94177,"60,000,000",0
m1360,Identification of a Woman (Identificazione di una donna) (1982),['Drama'],,,,,
m1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),['Documentary'],8.3,a0802501,15333,0,0
m1362,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",['Drama'],,,,,
m1363,"Preacher's Wife, The (1996)",['Drama'],5.6,a0001508,11153,"40,000,000",0
m1364,Zero Kelvin (Kjærlighetens kjøtere) (1995),['Action'],,,,,
m1365,Ridicule (1996),['Drama'],7.4,a0496312,7176,"50,000,000",0
m1366,"Crucible, The (1996)",['Drama'],6.8,a0405336,35333,"25,000,000",0
m1367,101 Dalmatians (1996),"[""Children's"", 'Comedy']",5.7,a0378893,101828,"75,000,000","320,689,294"
m1368,"Forbidden Christ, The (Cristo proibito, Il) (1950)",['Drama'],,,,,
m1369,I Can't Sleep (J'ai pas sommeil) (1994),"['Drama', 'Thriller']",,,,,
m1370,Die Hard 2 (1990),"['Action', 'Thriller']",7.2,a0001317,339134,"70,000,000","240,031,094"
m1371,Star Trek: The Motion Picture (1979),"['Action', 'Adventure', 'Sci-Fi']",6.4,a0936404,81964,"46,000,000","139,000,000"
m1372,Star Trek VI: The Undiscovered Country (1991),"['Action', 'Adventure', 'Sci-Fi']",7.2,a0583292,70721,"30,000,000","96,888,996"
m1373,Star Trek V: The Final Frontier (1989),"['Action', 'Adventure', 'Sci-Fi']",5.5,a0000638,56228,"27,800,000","70,210,000"
m1374,Star Trek: The Wrath of Khan (1982),"['Action', 'Adventure', 'Sci-Fi']",7.7,a0583292,113018,"11,200,000","97,000,000"
m1375,Star Trek III: The Search for Spock (1984),"['Action', 'Adventure', 'Sci-Fi']",6.7,a0000559,75066,"17,000,000","87,000,000"
m1376,Star Trek IV: The Voyage Home (1986),"['Action', 'Adventure', 'Sci-Fi']",7.3,a0000559,79207,"25,000,000","133,000,000"
m1377,Batman Returns (1992),"['Action', 'Adventure', 'Comedy', 'Crime']",7.0,a0000318,275536,"80,000,000","120,000,000"
m1378,Young Guns (1988),"['Action', 'Comedy', 'Western']",6.9,a0128883,54924,"13,000,000",0
m1379,Young Guns II (1990),"['Action', 'Comedy', 'Western']",6.5,a0614276,31266,"20,000,000",0
m1380,Grease (1978),"['Comedy', 'Musical', 'Romance']",7.2,a0459170,243227,"6,000,000","394,955,690"
m1381,Grease 2 (1982),"['Comedy', 'Musical', 'Romance']",4.4,a0083279,33023,"13,200,000",0
m1382,Marked for Death (1990),"['Action', 'Drama']",6.0,a0514546,19890,"12,000,000","57,968,936"
m1383,Adrenalin: Fear the Rush (1996),"['Action', 'Sci-Fi']",,,,,
m1384,"Substance of Fire, The (1996)",['Drama'],,,,,
m1385,Under Siege (1992),['Action'],6.5,a0001112,76962,"35,000,000","156,400,000"
m1386,Terror in a Texas Town (1958),['Western'],,,,,
m1387,Jaws (1975),"['Action', 'Horror']",8.0,a0000229,544832,"8,000,000","470,653,000"
m1388,Jaws 2 (1978),"['Action', 'Horror']",5.8,a0844358,70955,"20,000,000",0
m1389,Jaws 3-D (1983),"['Action', 'Horror']",3.7,a0023469,39996,"20,500,000","87,987,055"
m1390,My Fellow Americans (1996),['Comedy'],6.5,a0781842,14141,"21,500,000",0
m1391,Mars Attacks! (1996),"['Action', 'Comedy', 'Sci-Fi', 'War']",6.3,a0000318,210747,"70,000,000","101,371,017"
m1392,Citizen Ruth (1996),"['Comedy', 'Drama']",7.0,a0668247,7318,"3,000,000",0
m1393,Jerry Maguire (1996),"['Drama', 'Romance']",7.3,a0001081,243844,"50,000,000","273,552,592"
m1394,Raising Arizona (1987),['Comedy'],7.3,a0001053,127241,"6,000,000",0
m1395,Tin Men (1987),"['Comedy', 'Drama']",6.6,a0001469,7866,"11,000,000",0
m1396,Sneakers (1992),"['Crime', 'Drama', 'Sci-Fi']",7.1,a0004675,52611,"23,000,000","105,233,000"
m1397,Bastard Out of Carolina (1996),['Drama'],7.4,a0001378,4089,0,0
m1398,In Love and War (1996),"['Romance', 'War']",6.0,a0000277,8180,0,"25,372,294"
m1399,Marvin's Room (1996),['Drama'],6.7,a0952360,25784,"23,000,000",0
m1400,Somebody is Waiting (1996),['Drama'],,,,,
m1401,Ghosts of Mississippi (1996),['Drama'],6.7,a0001661,10145,"36,000,000",0
m1404,Night Falls on Manhattan (1997),"['Crime', 'Drama']",,,,,
m1405,Beavis and Butt-head Do America (1996),"['Animation', 'Comedy']",6.8,a0438394,51547,"12,000,000",0
m1406,"Cérémonie, La (1995)",['Drama'],7.5,a0001031,10158,0,0
m1407,Scream (1996),"['Horror', 'Thriller']",7.3,a0000127,288631,"14,000,000","173,046,663"
m1408,"Last of the Mohicans, The (1992)","['Action', 'Romance', 'War']",7.7,a0000520,151473,"40,000,000",0
m1409,Michael (1996),"['Comedy', 'Romance']",5.7,a0001188,41028,0,"119,718,203"
m1410,"Evening Star, The (1996)","['Comedy', 'Drama']",,,,,
m1411,Hamlet (1996),['Drama'],7.7,a0000110,36067,"18,000,000",0
m1412,Some Mother's Son (1996),['Drama'],7.2,a0313623,2566,0,0
m1413,"Whole Wide World, The (1996)",['Drama'],7.0,a0006959,3461,"1,300,000",0
m1414,Mother (1996),['Comedy'],6.9,a0000983,5765,0,0
m1415,"Thieves (Voleurs, Les) (1996)","['Crime', 'Drama', 'Romance']",6.8,a0029242,1970,0,0
m1416,Evita (1996),"['Drama', 'Musical']",6.3,a0000570,34104,"55,000,000","91,000,000"
m1417,"Portrait of a Lady, The (1996)",['Drama'],6.2,a0001005,10899,0,0
m1419,Walkabout (1971),['Drama'],7.6,a0001676,23088,"1,000,000",0
m1420,Message to Love: The Isle of Wight Festival (1996),['Documentary'],,,,,
m1421,Grateful Dead (1995),['Documentary'],,,,,
m1422,Murder at 1600 (1997),"['Mystery', 'Thriller']",6.1,a0514546,28514,"40,000,000","41,126,788"
m1423,Hearts and Minds (1996),['Drama'],4.8,a0956537,3272,0,0
m1424,Inside (1996),['Action'],,,,,
m1425,Fierce Creatures (1997),['Comedy'],6.4,a0950000,23397,"25,000,000","40,381,260"
m1426,Zeus and Roxanne (1997),"[""Children's""]",5.3,a0004305,2848,0,0
m1427,Turbulence (1997),['Thriller'],4.9,a0125111,10753,"71,000,000",0
m1428,Angel Baby (1995),['Drama'],7.0,a0753382,1310,0,0
m1429,Jackie Chan's First Strike (1996),['Action'],6.6,a0867262,19443,0,"13,469,364"
m1430,Underworld (1997),['Thriller'],4.9,a0002337,679,0,0
m1431,Beverly Hills Ninja (1997),"['Action', 'Comedy']",5.6,a0240797,38618,"18,000,000",0
m1432,Metro (1997),['Action'],5.5,a0141961,25776,"55,000,000","74,387,563"
m1433,"Machine, The (1994)","['Comedy', 'Horror']",,,,,
m1434,"Stranger, The (1994)",['Action'],,,,,
m1436,Falling in Love Again (1980),['Comedy'],,,,,
m1437,"Cement Garden, The (1993)",['Drama'],7.1,a0001949,4456,0,0
m1438,Dante's Peak (1997),"['Action', 'Thriller']",6.0,a0002044,82150,"116,000,000","178,127,760"
m1439,Meet Wally Sparks (1997),['Comedy'],5.4,a0049975,3178,0,0
m1440,Amos & Andrew (1993),['Comedy'],5.7,a0296861,8522,0,0
m1441,Benny & Joon (1993),"['Comedy', 'Romance']",7.2,a0154819,54876,0,0
m1442,Prefontaine (1997),['Drama'],6.8,a0416945,6871,"8,000,000",0
m1443,"Tickle in the Heart, A (1996)",['Documentary'],,,,,
m1444,Guantanamera (1994),['Comedy'],,,,,
m1445,McHale's Navy (1997),"['Comedy', 'War']",4.6,a0818465,6412,"31,190,000",0
m1446,Kolya (1996),['Comedy'],7.8,a0841232,14667,0,0
m1447,Gridlock'd (1997),['Crime'],6.9,a0193554,14653,0,0
m1448,Fire on the Mountain (1996),['Documentary'],,,,,
m1449,Waiting for Guffman (1996),['Comedy'],7.5,a0001302,27028,"4,000,000",0
m1450,Prisoner of the Mountains (Kavkazsky Plennik) (1996),['War'],,,,,
m1453,"Beautician and the Beast, The (1997)","['Comedy', 'Romance']",5.5,a0477129,8588,"16,000,000",0
m1454,SubUrbia (1997),['Comedy'],6.8,a0000500,8847,0,0
m1455,Hotel de Love (1996),"['Comedy', 'Romance']",,,,,
m1456,"Pest, The (1997)",['Comedy'],5.0,a0589106,7953,"8,000,000",0
m1457,Fools Rush In (1997),"['Comedy', 'Romance']",6.1,a0855035,32552,"20,000,000","12,100,000"
m1458,Touch (1997),['Romance'],5.6,a0001707,2247,0,0
m1459,Absolute Power (1997),"['Mystery', 'Thriller']",6.7,a0000142,50763,"50,000,000",0
m1460,That Darn Cat! (1997),"[""Children's"", 'Comedy', 'Mystery']",4.7,a0818639,4096,0,0
m1461,Vegas Vacation (1997),['Comedy'],6.0,a0450387,45203,"25,000,000",0
m1462,Unforgotten: Twenty-Five Years After Willowbrook (1996),['Documentary'],,,,,
m1463,That Old Feeling (1997),"['Comedy', 'Romance']",,,,,
m1464,Lost Highway (1997),['Mystery'],7.6,a0000186,131755,"15,000,000",0
m1465,Rosewood (1997),['Drama'],7.2,a0005436,7433,"25,000,000",0
m1466,Donnie Brasco (1997),"['Crime', 'Drama']",7.7,a0001565,280970,"35,000,000","124,909,762"
m1467,Salut cousin! (1996),"['Comedy', 'Drama']",,,,,
m1468,Booty Call (1997),"['Comedy', 'Romance']",5.4,a0689385,8266,0,0
m1470,Rhyme & Reason (1997),['Documentary'],,,,,
m1471,Boys Life 2 (1997),['Drama'],,,,,
m1472,City of Industry (1997),"['Crime', 'Thriller']",,,,,
m1473,Best Men (1997),"['Action', 'Comedy', 'Crime', 'Drama']",5.6,a0205542,2707,"10,000,000",0
m1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),"[""Children's"", 'Comedy']",5.2,a0664756,22873,"32,000,000",0
m1475,Kama Sutra: A Tale of Love (1996),['Romance'],6.1,a0619762,9950,"3,000,000",0
m1476,Private Parts (1997),"['Comedy', 'Drama']",6.9,a0858525,33992,"20,000,000",0
m1477,Love Jones (1997),['Romance'],7.5,a0936673,3989,"10,000,000",0
m1479,"Saint, The (1997)","['Action', 'Romance', 'Thriller']",6.3,a0637518,62721,"68,000,000","108,060,970"
m1480,Smilla's Sense of Snow (1997),"['Action', 'Drama', 'Thriller']",6.4,a0000806,13805,"35,000,000",0
m1482,"Van, The (1996)","['Comedy', 'Drama']",,,,,
m1483,Crash (1996),"['Drama', 'Thriller']",6.4,a0000343,52451,"9,000,000",0
m1484,"Daytrippers, The (1996)",['Mystery'],6.9,a0609549,4694,0,0
m1485,Liar Liar (1997),['Comedy'],6.9,a0001723,281852,"45,000,000","302,710,615"
m1486,"Quiet Room, The (1996)",['Drama'],,,,,
m1487,Selena (1997),"['Drama', 'Musical']",6.8,a0622695,25570,"20,000,000",0
m1488,"Devil's Own, The (1997)","['Action', 'Drama', 'Thriller', 'War']",6.2,a0001587,59947,"86,000,000","97,939,199"
m1489,Cats Don't Dance (1997),"['Animation', ""Children's"", 'Musical']",6.9,a0227540,7037,"32,000,000",0
m1490,B*A*P*S (1997),['Comedy'],4.7,a0870186,4923,0,0
m1493,Love and Other Catastrophes (1996),['Romance'],6.3,a0188521,1884,"250,000",0
m1494,"Sixth Man, The (1997)",['Comedy'],,,,,
m1495,Turbo: A Power Rangers Movie (1997),"['Action', 'Adventure', ""Children's""]",3.7,a0003941,8219,"8,000,000","9,615,840"
m1496,Anna Karenina (1997),"['Drama', 'Romance']",6.4,a0741262,5543,"35,000,000",0
m1497,Double Team (1997),['Action'],4.8,a0007139,31648,"30,000,000","36,700,000"
m1498,Inventing the Abbotts (1997),"['Drama', 'Romance']",6.4,a0640466,11680,0,0
m1499,Anaconda (1997),"['Action', 'Adventure', 'Thriller']",4.8,a0515891,97138,"45,000,000","71,000,000"
m1500,Grosse Pointe Blank (1997),"['Comedy', 'Crime']",7.3,a0000786,88141,"15,000,000",0
m1501,Keys to Tulsa (1997),['Crime'],,,,,
m1502,Kissed (1996),['Romance'],6.4,a0832369,3550,0,0
m1503,8 Heads in a Duffel Bag (1997),['Comedy'],5.4,a0776114,9719,"3,000,000",0
m1504,Hollow Reed (1996),['Drama'],,,,,
m1507,Paradise Road (1997),"['Drama', 'War']",6.8,a0000915,5114,"16,000,000","960,000"
m1508,Traveller (1997),['Drama'],,,,,
m1509,All Over Me (1997),['Drama'],,,,,
m1510,"Brother's Kiss, A (1997)",['Drama'],,,,,
m1511,A Chef in Love (1996),['Comedy'],,,,,
m1513,Romy and Michele's High School Reunion (1997),['Comedy'],6.2,a0592400,41891,0,0
m1514,Temptress Moon (Feng Yue) (1996),['Romance'],6.8,a0155280,1766,"7,000,000",0
m1515,Volcano (1997),"['Drama', 'Thriller']",5.5,a0413875,72198,"90,000,000","122,823,468"
m1516,Children of the Revolution (1996),['Comedy'],6.3,a0242064,2232,0,0
m1517,Austin Powers: International Man of Mystery (1997),['Comedy'],7.0,a0005366,221930,"17,000,000","67,683,989"
m1518,Breakdown (1997),"['Action', 'Thriller']",6.9,a0609236,49589,"36,000,000",0
m1519,Broken English (1996),['Drama'],6.3,a0629387,652,0,0
m1520,Commandments (1997),['Romance'],,,,,
m1522,Ripe (1996),['Drama'],,,,,
m1523,"Truth or Consequences, N.M. (1997)","['Action', 'Crime', 'Romance']",,,,,
m1524,"Turning, The (1992)",['Drama'],,,,,
m1525,Warriors of Virtue (1997),"['Action', 'Adventure', ""Children's"", 'Fantasy']",,,,,
m1526,Fathers' Day (1997),['Comedy'],5.3,a0718645,14778,"85,000,000","7,000,000"
m1527,"Fifth Element, The (1997)","['Action', 'Sci-Fi']",7.7,a0000108,435450,"93,000,000","263,920,180"
m1528,Intimate Relations (1996),['Comedy'],,,,,
m1529,Nowhere (1997),['Drama'],6.5,a0000777,8269,0,0
m1531,Losing Chase (1996),['Drama'],,,,,
m1532,Sprung (1997),['Comedy'],,,,,
m1533,"Promise, The (La Promesse) (1996)",['Drama'],7.8,a0201095,7287,0,0
m1534,"Bonheur, Le (1965)",['Drama'],,,,,
m1535,Love! Valour! Compassion! (1997),"['Drama', 'Romance']",,,,,
m1537,Shall We Dance? (Shall We Dansu?) (1996),['Comedy'],7.6,a0839397,10506,0,0
m1538,"Second Jungle Book: Mowgli & Baloo, The (1997)","['Adventure', ""Children's""]",,,,,
m1539,Twin Town (1997),"['Comedy', 'Crime']",,,,,
m1541,Addicted to Love (1997),"['Comedy', 'Romance']",6.1,a0001162,23501,0,0
m1542,Brassed Off (1996),"['Comedy', 'Drama', 'Romance']",7.1,a0379179,18682,0,0
m1543,"Designated Mourner, The (1997)",['Drama'],,,,,
m1544,"Lost World: Jurassic Park, The (1997)","['Action', 'Adventure', 'Sci-Fi', 'Thriller']",6.6,a0000229,380748,"73,000,000","618,638,999"
m1545,Ponette (1996),['Drama'],7.5,a0230695,4169,0,0
m1546,Schizopolis (1996),['Comedy'],6.9,a0001752,5256,"250,000",0
m1547,Shiloh (1997),"[""Children's"", 'Drama']",6.4,a0742428,3004,0,0
m1548,"War at Home, The (1996)",['Drama'],,,,,
m1549,Rough Magic (1995),"['Drama', 'Romance']",5.6,a0672543,1770,0,0
m1550,Trial and Error (1997),"['Comedy', 'Romance']",5.8,a0528718,5937,0,0
m1551,Buddy (1997),"['Adventure', ""Children's"", 'Drama']",4.9,a0003031,2482,"25,000,000",0
m1552,Con Air (1997),"['Action', 'Adventure', 'Thriller']",6.9,a0922346,277050,"75,000,000","224,012,234"
m1553,Late Bloomers (1996),['Comedy'],,,,,
m1554,"Pillow Book, The (1995)","['Drama', 'Romance']",6.7,a0000425,12390,0,0
m1555,"To Have, or Not (1995)",['Drama'],,,,,
m1556,Speed 2: Cruise Control (1997),"['Action', 'Romance', 'Thriller']",3.9,a0000957,74984,"160,000,000","115,900,000"
m1557,Squeeze (1996),['Drama'],,,,,
m1558,Sudden Manhattan (1996),['Comedy'],,,,,
m1559,"Next Step, The (1995)",['Drama'],,,,,
m1561,Wedding Bell Blues (1996),['Comedy'],,,,,
m1562,Batman & Robin (1997),"['Action', 'Adventure', 'Crime']",3.8,a0001708,234892,"125,000,000","238,207,122"
m1563,Dream With the Fishes (1997),['Drama'],,,,,
m1564,Roseanna's Grave (For Roseanna) (1997),"['Comedy', 'Romance']",7.2,a0917992,3205,0,0
m1565,Head Above Water (1996),"['Comedy', 'Thriller']",6.0,a0933604,7336,0,"806,649"
m1566,Hercules (1997),"['Adventure', 'Animation', ""Children's"", 'Comedy', 'Musical']",7.3,a0615780,207222,"85,000,000","252,712,101"
m1567,"Last Time I Committed Suicide, The (1997)",['Drama'],,,,,
m1568,MURDER and murder (1996),"['Crime', 'Drama', 'Mystery']",,,,,
m1569,My Best Friend's Wedding (1997),"['Comedy', 'Romance']",6.3,a0389591,130400,"46,000,000","172,168,576"
m1570,Tetsuo II: Body Hammer (1992),['Sci-Fi'],,,,,
m1571,When the Cats Away (Chacun cherche son chat) (1996),"['Comedy', 'Romance']",6.8,a0458251,3184,"300,000",0
m1572,Contempt (Le Mépris) (1963),['Drama'],7.6,a0000419,29057,"900,000",0
m1573,Face/Off (1997),"['Action', 'Sci-Fi', 'Thriller']",7.3,a0000247,350546,"80,000,000","128,000,000"
m1574,Fall (1997),['Romance'],6.1,a0769703,1676,"1,000,000",0
m1575,Gabbeh (1996),['Drama'],,,,,
m1577,Mondo (1996),['Drama'],,,,,
m1578,"Innocent Sleep, The (1995)",['Crime'],,,,,
m1579,For Ever Mozart (1996),['Drama'],,,,,
m1580,Men in Black (1997),"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",7.3,a0001756,517557,"90,000,000","589,390,539"
m1581,Out to Sea (1997),['Comedy'],6.1,a0004838,8009,"33,000,000",0
